Date,ABB,APA,BKR,BP,CLR,COP,CTRA,CVX,DVN,E,EC,ENB,EOG,EQNR,EQT,FANG,HAL,HES,MPC,MPLX,MRO,OVV,OXY,PBA,PBR,PSX,PTR,PXD,SHEL,SLB,SNP,SSL,TPL,TTE,VLO,WDS,XOM
2017-06-01,21.215112686157227,42.68491744995117,33.277671813964844,26.959341049194336,36.93724060058594,38.837337493896484,19.013511657714844,83.52526092529297,28.594629287719727,23.84159278869629,6.29007625579834,29.568660736083984,77.62116241455078,14.25829792022705,29.743818283081055,85.46903991699219,41.26612854003906,42.43986892700195,44.06163024902344,20.27916145324707,12.292925834655762,43.934547424316406,50.43117904663086,24.179046630859375,5.586036682128906,62.715938568115234,50.84206771850586,148.08477783203125,42.51864242553711,59.3416633605957,50.83745574951172,27.983163833618164,257.9364013671875,38.38505935668945,49.345909118652344,19.541908264160156,61.97713851928711
2017-06-02,21.694406509399414,42.4051628112793,32.93009567260742,26.713850021362305,35.20016860961914,38.31788635253906,18.532812118530273,82.59607696533203,27.643430709838867,23.65567970275879,6.2490973472595215,29.65216064453125,77.00292205810547,14.168365478515625,29.013065338134766,83.53173828125,41.09376525878906,41.621089935302734,43.705020904541016,20.13287353515625,11.936336517333984,43.39767837524414,50.589534759521484,24.23874282836914,5.619166851043701,62.51129150390625,50.73525619506836,146.23118591308594,42.143829345703125,58.64433288574219,50.75159454345703,28.274850845336914,264.8133239746094,38.466094970703125,49.330020904541016,19.64946174621582,61.0555419921875
2017-06-05,21.46737289428711,42.170528411865234,32.798248291015625,26.840307235717773,35.209930419921875,38.110111236572266,18.455549240112305,82.66014099121094,27.57666778564453,23.521821975708008,6.494964599609375,29.591432571411133,76.59075164794922,14.160188674926758,28.472938537597656,82.44939422607422,41.27592086791992,41.94860076904297,43.78795623779297,20.175540924072266,11.99263858795166,43.173973083496094,50.05613327026367,24.40291976928711,5.639047145843506,62.91238021850586,50.46823501586914,146.78988647460938,42.34685134887695,58.907955169677734,50.665748596191406,28.237213134765625,262.6256408691406,38.134552001953125,49.56833267211914,19.657737731933594,61.531707763671875
2017-06-06,21.47578239440918,43.35271072387695,33.319618225097656,26.959341049194336,35.89305114746094,38.50836181640625,18.884754180908203,83.44518280029297,28.285905838012695,23.811845779418945,6.604238510131836,30.04692268371582,77.9903564453125,14.372756004333496,28.578853607177734,84.36851501464844,41.89524841308594,42.70368957519531,44.02846145629883,20.303539276123047,12.086480140686035,44.11351013183594,51.381290435791016,24.492469787597656,5.678804397583008,63.05970764160156,50.46823501586914,149.6280059814453,42.46398162841797,59.50325012207031,50.9600944519043,28.227806091308594,265.8379211425781,38.25980758666992,49.4809455871582,19.64946174621582,62.36881637573242
2017-06-07,21.27397346496582,42.21565246582031,32.52857971191406,26.34933090209961,34.20476531982422,37.71187973022461,18.970592498779297,83.12474822998047,26.633806228637695,23.24666976928711,6.433497905731201,29.690122604370117,75.68920135498047,14.2501220703125,28.356447219848633,80.58484649658203,40.43801498413086,40.75682830810547,43.92893981933594,20.03534698486328,11.457754135131836,40.40010070800781,50.7399787902832,24.231281280517578,5.579410076141357,62.994232177734375,49.74343490600586,146.30210876464844,41.94078826904297,58.39772033691406,50.76385498046875,27.776159286499023,263.48406982421875,37.699867248535156,49.4888916015625,19.47572135925293,62.13843536376953
2017-06-08,21.307607650756836,42.4141845703125,32.56454086303711,26.341894149780273,32.58479309082031,37.287654876708984,19.159439086914062,83.30900573730469,26.275014877319336,23.239233016967773,6.29007625579834,29.07521629333496,75.65483856201172,14.127485275268555,29.066020965576172,79.87541961669922,40.192115783691406,39.565059661865234,44.3104248046875,20.04144287109375,11.345149993896484,39.863216400146484,49.45735168457031,24.29844856262207,5.57278299331665,63.35438537597656,49.659515380859375,144.94517517089844,41.73776626586914,58.09156036376953,50.85585021972656,27.00459861755371,260.5763854980469,37.663028717041016,50.187931060791016,19.359891891479492,61.91570281982422
2017-06-09,21.316017150878906,43.62343978881836,33.277671813964844,26.654338836669922,34.39018630981445,38.80270767211914,19.640140533447266,85.23151397705078,27.18450927734375,23.3135986328125,6.392519474029541,29.378873825073242,77.34637451171875,14.331878662109375,29.913270950317383,81.99462890625,40.847862243652344,41.384559631347656,45.37195587158203,20.2669677734375,11.767428398132324,42.01073455810547,51.48255920410156,24.492469787597656,5.57278299331665,65.1305923461914,49.545082092285156,150.28428649902344,42.06573486328125,59.256629943847656,50.5185661315918,27.183374404907227,264.1671447753906,37.84722137451172,51.8402214050293,18.929668426513672,63.07538604736328
2017-06-12,21.11421012878418,43.69562530517578,33.65522003173828,26.639455795288086,34.2730827331543,39.58188247680664,19.554304122924805,86.54521179199219,27.301326751708984,23.35821533203125,6.32422399520874,29.022077560424805,77.17465209960938,14.356403350830078,30.077425003051758,82.45849609375,40.91161346435547,41.284481048583984,45.17292022705078,20.114585876464844,11.842496871948242,42.2791748046875,51.34754943847656,24.589487075805664,5.539650917053223,65.65445709228516,49.44581985473633,148.8297576904297,42.23753356933594,58.941986083984375,50.2794075012207,27.343334197998047,266.2994689941406,37.67776107788086,52.3644905090332,18.904850006103516,63.68976974487305
2017-06-13,21.307607650756836,44.41757583618164,34.2005500793457,26.803117752075195,35.59053039550781,40.196563720703125,20.060758590698242,86.61730194091797,27.99514389038086,23.425148010253906,6.378861427307129,29.318143844604492,77.758544921875,14.511738777160645,30.665206909179688,84.07745361328125,41.749515533447266,42.36709213256836,45.63734436035156,20.516878128051758,12.208470344543457,43.55629348754883,51.474117279052734,24.895462036132812,5.579410076141357,65.99823760986328,49.74591064453125,149.6634521484375,42.557682037353516,58.97600173950195,50.622825622558594,27.14573860168457,270.4164733886719,37.87668991088867,52.84904861450195,19.35161590576172,63.712806701660156
2017-06-14,21.173072814941406,43.063941955566406,33.62525177001953,26.3121337890625,33.73634719848633,39.3221549987793,19.82899284362793,85.39173126220703,26.908437728881836,23.17230224609375,6.214950084686279,28.5893611907959,76.35894012451172,14.152012825012207,30.458690643310547,81.3124771118164,40.829647064208984,41.42498779296875,44.24408721923828,20.224302291870117,11.861265182495117,41.674224853515625,50.73154830932617,24.395456314086914,5.493266582489014,64.48396301269531,49.06108093261719,146.21340942382812,42.00326156616211,57.98101043701172,50.2548713684082,26.985782623291016,271.1640930175781,37.139930725097656,51.435089111328125,19.34334373474121,63.02931594848633
2017-06-15,20.946035385131836,43.13612365722656,33.751102447509766,26.215429306030273,32.252994537353516,39.29618835449219,20.03500747680664,85.17543029785156,26.323291778564453,22.874841690063477,6.242269039154053,28.786741256713867,74.73609924316406,13.833161354064941,30.554006576538086,78.101806640625,40.146575927734375,39.778594970703125,43.945533752441406,20.12067985534668,11.607900619506836,39.47848892211914,50.12398147583008,24.350688934326172,5.400496959686279,64.7295150756836,48.57632064819336,140.1470947265625,41.46446228027344,57.25816345214844,49.93598937988281,26.590593338012695,271.81951904296875,36.50632095336914,51.387428283691406,19.219240188598633,63.17522048950195
2017-06-16,21.324426651000977,44.70634841918945,34.3323974609375,26.78080177307129,32.213958740234375,40.283138275146484,19.846158981323242,86.7935562133789,26.54899024963379,23.179738998413086,6.235438823699951,29.523107528686523,76.00688934326172,14.029378890991211,31.120603561401367,77.1922836303711,40.319610595703125,39.89749526977539,44.59239959716797,20.181636810302734,11.748659133911133,39.38886642456055,52.17451095581055,24.62680435180664,5.354112148284912,66.25199127197266,48.93027877807617,140.82997131347656,42.51864242553711,58.3211784362793,49.7397575378418,26.788185119628906,281.7057189941406,37.04415512084961,52.269168853759766,19.268882751464844,64.1198501586914
2017-06-19,21.442148208618164,44.959041595458984,33.88893127441406,26.810558319091797,31.462533950805664,40.13595962524414,19.39120864868164,86.08060455322266,26.181180953979492,23.10537338256836,6.167142391204834,29.340917587280273,75.62049102783203,13.988500595092773,28.335262298583984,78.12001037597656,40.04639434814453,39.29383850097656,45.02363967895508,20.03534698486328,11.720507621765137,39.12000274658203,52.343284606933594,24.641733169555664,5.380618095397949,66.49754333496094,48.92258071899414,140.82997131347656,42.26876449584961,57.91297149658203,50.34685516357422,26.75054931640625,281.7795715332031,37.03678512573242,52.91260528564453,18.979310989379883,63.559226989746094
2017-06-20,21.063756942749023,43.063941955566406,33.24171447753906,26.022010803222656,30.828205108642578,39.66844940185547,19.228107452392578,85.29558563232422,26.04743003845215,22.651742935180664,5.955425262451172,28.650094985961914,75.43158721923828,13.604246139526367,27.758073806762695,79.16596221923828,39.52725601196289,38.04075241088867,43.82941818237305,19.3587646484375,11.316999435424805,37.641239166259766,51.28004455566406,23.985008239746094,5.208332061767578,65.11422729492188,47.976131439208984,140.02291870117188,41.331722259521484,56.764923095703125,49.50059509277344,26.15776252746582,274.607177734375,36.646305084228516,52.1500244140625,18.491178512573242,63.21361541748047
